date_time,Station_ID,WS_62_mean,WS_62_min,WS_62_max,WS_62_stdv,WS_60_mean,WS_60_min,WS_60_max,WS_60_stdv,WS_40a_mean,WS_40a_min,WS_40a_max,WS_40a_stdv,WS_20_mean,WS_20_min,WS_20_max,WS_20_stdv,WS_10_mean,WS_10_min,WS_10_max,WS_10_stdv,WD_60_mean,WD_60_min,WD_60_max,WD_60_stdv,WD_20_mean,WD_20_min,WD_20_max,WD_20_stdv,Tair_mean,Tair_min,Tair_max,Tair_stdv,Tgrad_mean,Tgrad_min,Tgrad_max,Tgrad_stdv,Pbaro_mean,Pbaro_min,Pbaro_max,Pbaro_stdv,RH_mean,RH_min,RH_max,RH_stdv,,year,month
2018-01-04 09:00:00, WM05,6.0348,3.9416,7.3577,0.6304,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,5.9108,3.9453,7.6773,0.7147,5.5311,2.9925,7.3374,0.8174,5.1334,2.7063,7.0908,0.8944,107.22,85.82,126.52,6.916,103.22,77.62,132.12,8.02,20.58,20.21,21.01,0.2196,-0.986,-1.2229999999999999,-0.867,0.11900000000000001,979.1,979.0,979.2,0.0423,77.54,75.23,80.1,1.082,,2018,1
2018-01-04 09:10:00, WM05,6.3267,4.2522,7.9788,0.6559,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.2094,3.6343,7.9884,0.7103,5.8787,3.9236,7.957999999999999,0.7721,5.4748,3.0195,7.4039,0.8575,108.32,82.72,127.52,6.521,106.62,79.12,138.22,8.02,20.98,20.65,21.42,0.1773,-0.924,-1.2229999999999999,-0.581,0.161,979.0,978.9,979.2,0.0582,75.16,72.13,77.44,1.104,,2018,1
2018-01-04 09:20:00, WM05,6.2273,4.5627,7.3577,0.5571,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.1534,4.5673,7.9884,0.5579,5.7794,3.3029,7.957999999999999,0.8075,5.3558,3.0195,7.7171,0.9602,104.72,89.02,124.02,6.188,105.52,77.52,133.22,8.87,21.64,21.42,21.79,0.0733,-1.091,-1.436,-0.831,0.22899999999999998,978.8,978.6,979.0,0.0756,72.48,69.95,75.19,1.3780000000000001,,2018,1
2018-01-04 09:30:00, WM05,6.5876,4.2522,7.9788,0.6348,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.4893,4.2563,8.2994,0.6861,6.0525,3.6132,7.957999999999999,0.8783,5.6251,3.3327,8.3435,0.9389,101.02,88.52,120.92,5.0969999999999995,99.52,66.82,121.72,7.587000000000001,21.96,21.61,22.49,0.2135,-1.13,-1.436,-0.867,0.161,978.7,978.6,978.8,0.0622,69.95,67.54,71.48,0.899,,2018,1
2018-01-04 09:40:00, WM05,6.5006,4.8733,8.2894,0.6907,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.2218,4.2563,7.9884,0.7116,5.9594,3.6132,7.957999999999999,0.8206,5.337000000000001,3.3327,7.4039,1.0009,98.12,76.72,113.12,6.252999999999999,94.62,68.72,122.72,10.83,22.6,22.25,22.86,0.1528,-1.3659999999999999,-1.7209999999999999,-0.867,0.222,978.6,978.5,978.8,0.0535,68.72,65.3,71.45,1.104,,2018,1
2018-01-04 09:50:00, WM05,7.0782,5.1838,8.6,0.631,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.9994,4.5673,8.9214,0.8086,6.6732,4.2339,8.8891,0.8714,6.289,3.6458,8.6566,0.9915,93.92,79.72,110.62,4.923,89.82,71.52,115.62,7.135,22.88,22.69,23.08,0.0908,-1.105,-1.436,-0.653,0.19899999999999998,978.5,978.4,978.7,0.0491,67.42,64.82,69.14,1.089,,2018,1
2018-01-04 10:00:00, WM05,6.9602,4.5627,8.2894,0.5329,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.9061,4.2563,8.2994,0.6208,6.6484,3.9236,7.957999999999999,0.8013,6.1074,3.3327,8.3435,1.0065,93.32,77.52,109.32,5.776,91.12,64.62,117.32,9.34,23.29,22.95,23.49,0.1154,-1.181,-1.685,-0.867,0.19399999999999998,978.5,978.4,978.7,0.0471,65.43,62.44,67.64,1.2690000000000001,,2018,1
2018-01-04 10:10:00, WM05,6.1652,3.6311,7.6683,0.7652,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,5.9917,3.0123,7.6773,0.8497,5.767,3.3029,7.957999999999999,1.0117,5.3182,3.0195,7.4039,1.0567,100.22,82.42,125.42,7.3389999999999995,94.32,66.22,135.02,10.61,23.71,23.25,24.1,0.2325,-1.083,-1.436,-0.581,0.306,978.7,978.5,978.8,0.0778,64.57,60.84,66.21,0.9329999999999999,,2018,1
2018-01-04 10:20:00, WM05,5.3578,3.9416,7.3577,0.6571,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,5.2391,3.3233,7.3663,0.7962,5.2705,2.9925,7.3374,0.8193,4.8973,2.3931,6.7776,0.9214,103.62,71.82,134.62,9.07,100.82,61.12,126.22,10.85,24.0,23.76,24.29,0.1166,-1.074,-1.649,-0.653,0.287,978.8,978.7,979.0,0.0464,63.69,60.74,65.94,1.2,,2018,1
2018-01-04 10:30:00, WM05,5.1776,3.3205,6.7366,0.7118,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,5.0494,3.3233,7.0553,0.7545,4.8558,2.6822,6.7167,0.8206,4.4676,2.3931,6.4644,0.9057,106.12,78.72,136.72,10.7,106.12,70.72,142.82,13.95,24.39,24.02,24.68,0.1884,-1.051,-1.436,-0.867,0.156,978.9,978.8,979.0,0.054000000000000006,63.21,60.91,65.91,1.193,,2018,1
2018-01-04 10:40:00, WM05,4.9665,3.3205,7.0472,0.6925,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,4.8547,3.0123,6.7443,0.6525,4.8515,3.3029,6.4063,0.6095,4.7808,2.7063,6.7776,0.7742,101.22,76.82,129.52,8.49,100.22,59.02,132.02,10.66,24.44,24.14,24.77,0.1571,-1.037,-1.436,-0.581,0.203,978.8,978.7,978.9,0.0472,63.93,59.34,66.83,1.984,,2018,1
2018-01-04 10:50:00, WM05,4.8814,2.6994,6.4261,0.7503,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,4.5953,1.7683,6.1223,0.8671,4.3891,2.0615,6.4063,0.9043,4.0999,1.4536,6.7776,0.9827,97.52,71.52,121.62,9.21,97.02,60.02,131.22,12.65,24.07,23.76,24.46,0.1577,-1.1740000000000002,-1.436,-0.867,0.17300000000000001,978.8,978.6,978.9,0.0451,66.02,63.29,68.49,0.992,,2018,1
2018-01-04 11:00:00, WM05,4.4062,2.3889,5.805,0.6379,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,4.2395,3.0123,6.1223,0.6326,4.3003,2.6822,5.7856,0.6374,4.1263,2.08,6.1512,0.7209,95.52,54.92,118.92,10.05,94.32,47.79,131.72,13.48,24.7,24.39,24.94,0.1187,-1.209,-1.7209999999999999,-0.795,0.23199999999999998,978.9,978.7,979.0,0.0549,63.84,61.35,66.08,0.958,,2018,1
2018-01-04 11:10:00, WM05,3.9913,2.0783,6.4261,0.8447,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,3.8657,2.0793,5.8113,0.8609,3.8478,2.0615,6.096,0.8485,3.5582,1.4536,5.8381,0.8625,97.12,68.02,137.72,12.03,93.72,57.42,140.42,14.88,24.98,24.85,25.31,0.0841,-1.185,-1.507,-0.653,0.24100000000000002,979.0,978.9,979.1,0.057999999999999996,62.71,60.26,64.14,0.7885,,2018,1
2018-01-04 11:20:00, WM05,3.7336,1.7677,5.4944,0.6851,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,3.6592,1.4572,5.1893,0.7408,3.553,2.0615,5.4753,0.7877,3.2776,1.4536,5.8381,0.8857,100.82,60.22,132.72,13.98,92.92,51.66,128.32,14.73,25.4,25.02,25.82,0.1963,-0.973,-1.436,-0.581,0.17300000000000001,979.1,978.9,979.2,0.0545,61.19,59.82,62.44,0.6572,,2018,1
2018-01-04 11:30:00, WM05,3.6013,2.0783,5.4944,0.6901,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,3.5024,1.4572,5.1893,0.7022,3.5282,1.7511,6.096,0.805,3.3659,1.7668,5.5249,0.8506,136.72,79.12,198.72,26.9,123.02,67.72,196.02,25.84,26.09,25.6,26.57,0.2905,-1.014,-1.436,-0.653,0.215,979.3,979.0,979.5,0.1178,59.36,56.21,61.79,1.484,,2018,1
2018-01-04 11:40:00, WM05,6.3081,2.0783,10.4633,2.3913,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,5.9482,2.3903,10.1654,2.3717,5.6739,2.3718,9.8201,2.0185,5.0689,2.08,8.6566,1.7557,166.22,95.42,205.12,17.95,166.12,100.82,222.32,22.84,25.87,23.41,26.86,0.9540000000000001,-1.4269999999999998,-2.253,-0.867,0.511,979.4,979.2,979.5,0.0412,61.12,56.66,70.33,3.7289999999999996,,2018,1
2018-01-04 11:50:00, WM05,7.8546,5.4944,10.1527,1.0074,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,7.7022,5.1893,10.7874,1.0804,7.3436,4.5442,10.1305,1.1613,6.8152,4.2722,9.9093,1.2283,169.02,142.62,190.02,7.246,173.42,146.72,198.82,10.24,22.57,22.25,23.44,0.2888,-1.506,-2.253,-1.1520000000000001,0.21100000000000002,979.4,979.3,979.5,0.0449,74.2,70.53,75.77,1.37,,2018,1
2018-01-04 12:00:00, WM05,7.4944,5.4944,8.9105,0.6155,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,7.4285,4.5673,9.2324,0.7421,7.0953,3.6132,8.8891,0.9242,6.5897,3.3327,8.9698,1.1406,167.02,144.32,203.22,7.718999999999999,168.92,143.22,209.92,10.03,22.22,21.91,22.56,0.1836,-1.328,-1.7919999999999998,-0.867,0.23800000000000002,979.4,979.2,979.5,0.0534,75.79,74.44,77.1,0.7043,,2018,1
2018-01-04 12:10:00, WM05,7.2832,5.1838,9.5316,0.7571,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,7.13,4.8783,9.2324,0.7246,6.8532,4.5442,8.8891,0.8441,6.1826,3.9589999999999996,8.3435,0.9376,167.02,148.32,192.42,6.832000000000001,166.32,141.72,206.82,11.32,22.24,22.05,22.61,0.1163,-1.639,-2.146,-1.2229999999999999,0.223,979.4,979.3,979.5,0.0422,75.55,74.38,76.72,0.5072,,2018,1
2018-01-04 12:20:00, WM05,6.7428,4.5627,8.9105,0.823,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.7319,3.6343,8.6104,0.8640000000000001,6.456,3.6132,8.5787,1.0024,6.1074,3.3327,8.6566,1.0679,167.42,144.62,188.02,7.609,168.62,113.32,197.72,11.83,22.37,22.1,22.68,0.1376,-1.3769999999999998,-1.7919999999999998,-0.902,0.24,979.4,979.3,979.5,0.0465,75.18,74.0,76.35,0.5516,,2018,1
2018-01-04 12:30:00, WM05,6.2025,4.2522,8.6,0.8478,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.2032,4.2563,8.9214,0.8117,6.1579999999999995,2.9925,8.5787,0.9832,5.7692,2.7063,9.283,1.1174,167.32,138.32,186.12,7.535,168.42,139.32,195.62,10.25,22.39,22.06,22.81,0.1699,-1.189,-1.614,-0.867,0.221,979.4,979.2,979.5,0.0528,75.06,73.59,76.79,0.7101,,2018,1
2018-01-04 12:40:00, WM05,5.7801,3.6311,7.9788,0.7956,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,5.7678,3.6343,7.9884,0.8117,5.3449,2.9925,7.957999999999999,0.9708,4.9286,2.7063,8.0303,1.0228,164.32,136.12,188.42,8.42,166.32,131.22,204.62,13.34,22.5,22.17,22.83,0.1507,-1.37,-2.005,-0.867,0.27,979.4,979.2,979.6,0.0704,74.82,73.49,75.97,0.6145,,2018,1
2018-01-04 12:50:00, WM05,5.4758,3.01,7.6683,0.8292,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,5.3697,3.3233,7.0553,0.8074,5.2332,3.3029,7.6477,0.9261,4.8891,2.3931,7.4039,0.9746,173.52,146.82,205.02,10.41,173.22,128.22,204.32,13.19,22.63,22.34,23.07,0.1485,-1.391,-2.005,-1.08,0.233,979.4,979.3,979.5,0.0449,74.49,72.98,75.6,0.5468,,2018,1
2018-01-04 13:00:00, WM05,5.3888,3.3205,7.3577,0.8379,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,5.2329,3.3233,7.0553,0.7433,5.0501,2.9925,6.7167,0.7603,4.7858,2.7063,7.0908,0.8374,172.42,140.22,195.52,9.29,177.72,137.92,210.52,13.06,22.92,22.59,23.19,0.1415,-1.171,-1.756,-0.867,0.261,979.4,979.3,979.5,0.0439,73.43,72.4,74.75,0.5998,,2018,1
2018-01-04 13:10:00, WM05,5.7056,3.6311,8.6,0.7987,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,5.6185,3.3233,7.9884,0.8105,5.5125,2.9925,7.957999999999999,0.8789,5.218,2.7063,7.7171,0.9790000000000001,168.22,148.52,196.52,8.42,169.72,138.32,199.12,10.22,22.55,22.32,22.91,0.128,-1.202,-1.436,-0.902,0.156,979.4,979.2,979.5,0.0552,74.68,73.22,76.11,0.5885,,2018,1
2018-01-04 13:20:00, WM05,4.9217,2.0783,7.3577,0.7727,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,5.0226,2.7013,7.0553,0.7582,4.9030000000000005,2.3718,7.3374,0.9335,4.5647,2.08,7.4039,0.9314,172.32,139.42,213.82,11.19,173.22,128.32,213.22,12.15,22.73,22.49,23.08,0.121,-1.063,-1.436,-0.867,0.157,979.3,979.1,979.4,0.0551,74.16,72.81,75.06,0.4211,,2018,1
2018-01-04 13:30:00, WM05,5.0615,3.3205,7.0472,0.7478,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,4.8584,3.0123,6.4333,0.7203,4.6479,2.3718,6.7167,0.8572,4.3831,1.4536,6.7776,0.9708,167.12,142.72,195.32,10.5,165.72,122.72,199.82,14.43,22.91,22.64,23.22,0.1305,-1.216,-1.649,-0.867,0.22,979.2,979.0,979.4,0.0715,73.33,71.96,74.68,0.5586,,2018,1
2018-01-04 13:40:00, WM05,5.1807,3.01,7.3577,0.7913,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,5.2204,2.7013,7.6773,0.8447,4.9465,2.3718,7.6477,0.9608,4.6843,1.7668,6.7776,1.0297,165.82,134.02,195.22,10.86,163.72,125.62,205.62,15.03,23.29,23.0,23.75,0.1947,-1.2690000000000001,-1.436,-0.867,0.19699999999999998,979.1,979.0,979.2,0.0452,71.75,70.09,73.22,0.6573,,2018,1
2018-01-04 13:50:00, WM05,4.2646,2.6994,6.7366,0.8441,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,4.0044,2.3903,6.1223,0.696,3.7386,1.7511,6.096,0.7219,3.597,2.08,5.8381,0.7159,169.62,131.72,205.52,14.76,168.52,127.62,215.02,20.66,23.35,22.93,23.85,0.27,-1.182,-1.436,-0.867,0.156,979.1,979.0,979.2,0.0468,71.08,69.34,72.61,0.929,,2018,1
2018-01-04 14:00:00, WM05,4.8031,3.01,6.4261,0.7689,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,4.8702,3.3233,7.3663,0.7582,4.6417,2.6822,7.027,0.9118,4.3943,2.3931,6.7776,0.9226,163.02,134.82,218.62,10.95,162.42,119.72,196.62,13.73,23.76,23.53,24.0,0.1014,-1.202,-1.579,-0.867,0.228,979.0,978.9,979.1,0.0501,69.58,68.49,70.84,0.4794,,2018,1
2018-01-04 14:10:00, WM05,4.6764,2.0783,7.6683,1.2994,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,4.6681,2.3903,7.9884,1.0717,4.4716,2.6822,6.7167,0.8628,4.1112,2.08,6.7776,0.85,173.22,146.02,208.02,10.56,172.62,141.52,209.42,11.64,23.83,23.46,24.48,0.2134,-1.261,-1.7209999999999999,-1.045,0.159,979.0,978.9,979.1,0.0581,69.02,67.3,70.7,0.6221,,2018,1
2018-01-04 14:20:00, WM05,6.718,4.5627,8.9105,0.9341,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.5577,4.5673,9.2324,0.9647,6.2574,3.6132,8.8891,0.9677,5.6877,2.7063,8.3435,1.1086,173.82,147.42,210.12,11.55,176.12,135.12,215.02,17.0,23.8,23.25,24.5,0.2499,-1.4509999999999998,-1.7919999999999998,-1.08,0.22,979.1,979.0,979.3,0.0554,69.31,67.2,70.8,0.816,,2018,1
2018-01-04 14:30:00, WM05,6.9975,5.1838,8.6,0.5863,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.875,4.5673,8.6104,0.7147,6.5491,4.2339,8.2684,0.7796,6.0448,2.7063,8.3435,1.0084,181.92,164.02,200.62,7.531000000000001,184.32,148.32,209.82,9.88,23.11,22.86,23.36,0.1278,-1.3430000000000002,-1.685,-1.1159999999999999,0.127,979.2,979.1,979.3,0.0519,71.54,69.92,72.5,0.5313,,2018,1
2018-01-04 14:40:00, WM05,7.1031,5.4944,9.2211,0.7497,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,7.1362,5.1893,8.6104,0.6313,6.847,4.5442,8.5787,0.7957,6.2515,3.3327,8.3435,1.0022,179.92,152.52,204.92,7.006,181.62,150.42,210.32,10.71,22.98,22.73,23.44,0.1663,-1.344,-1.614,-1.1159999999999999,0.125,979.2,979.1,979.4,0.0559,72.18,70.43,73.56,0.6767,,2018,1
2018-01-04 14:50:00, WM05,7.8111,4.8733,10.1527,0.9447,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,7.7022,4.2563,9.8544,1.0164,7.2256,3.9236,9.8201,1.1346,6.4707,3.3327,8.9698,1.1957,181.12,167.82,207.52,7.428,178.92,142.72,211.62,9.79,22.58,22.13,23.08,0.2389,-1.5919999999999999,-2.005,-1.08,0.19,979.3,979.1,979.4,0.0614,74.0,71.99,75.97,1.077,,2018,1
2018-01-04 15:00:00, WM05,8.7055,6.1155,11.0844,0.9838,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,8.5171,5.1893,11.4094,0.9871,7.9456,4.8546,10.7512,1.2178,7.3225,4.2722,10.5357,1.2514,182.72,161.52,202.92,8.37,182.42,153.62,209.82,10.48,22.17,21.88,22.63,0.1601,-1.439,-1.7919999999999998,-0.867,0.247,979.4,979.2,979.6,0.0572,76.42,74.44,77.95,0.6893,,2018,1
2018-01-04 15:10:00, WM05,8.395,6.7366,10.7738,0.6758,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,8.2931,5.8113,10.1654,0.7445,7.8774,4.2339,10.1305,1.1340000000000001,7.0908,3.6458,9.5962,1.3059,181.32,163.22,206.92,6.098,181.92,159.72,210.42,8.85,21.45,20.98,22.05,0.2416,-1.723,-2.005,-1.401,0.165,979.4,979.3,979.6,0.051,79.5,76.45,81.6,1.26,,2018,1
2018-01-04 15:20:00, WM05,8.7118,7.0472,10.4633,0.7199,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,8.5668,5.8113,10.4764,0.775,7.9953,4.5442,10.4408,1.0837,7.1158,3.6458,9.5962,1.2214,183.72,162.52,203.72,7.84,185.62,143.72,218.52,9.69,21.07,20.84,21.52,0.1561,-1.5959999999999999,-2.005,-1.294,0.17300000000000001,979.4,979.3,979.6,0.0493,81.2,79.37,82.7,0.909,,2018,1
2018-01-04 15:30:00, WM05,8.3267,5.4944,10.4633,0.9341,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,8.0257,4.8783,10.1654,0.9455,7.3870000000000005,5.1649,9.5098,0.9497,6.6711,3.3327,9.5962,1.2089,179.42,161.92,212.82,9.14,177.02,150.22,220.62,10.77,20.94,20.57,21.18,0.1607,-1.636,-2.005,-1.1520000000000001,0.243,979.5,979.4,979.7,0.0799,82.8,81.2,84.1,0.6434,,2018,1
2018-01-04 15:40:00, WM05,7.9602,5.4944,9.5316,0.7745,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,7.8453,5.5003,10.1654,0.9032,7.4987,4.5442,9.5098,0.9888,6.834,3.6458,9.5962,1.1437,186.02,162.72,213.22,8.23,185.82,158.92,221.12,11.04,20.73,20.4,21.04,0.1511,-1.386,-1.7919999999999998,-0.867,0.20800000000000002,979.7,979.5,979.8,0.043,84.0,82.7,85.4,0.6167,,2018,1
2018-01-04 15:50:00, WM05,6.8671,4.5627,8.9105,0.841,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.7132,3.6343,9.2324,0.9125,6.4932,3.3029,10.1305,1.0856,5.9696,2.7063,8.9698,1.1506,186.02,165.02,215.72,8.62,190.02,156.32,221.52,12.57,20.93,20.64,21.32,0.1683,-1.262,-1.7209999999999999,-0.867,0.243,979.7,979.6,979.9,0.0568,82.7,80.8,84.4,0.9790000000000001,,2018,1
2018-01-04 16:00:00, WM05,6.954,4.5627,8.6,0.6907,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.8065,4.8783,9.2324,0.7999,6.5677,3.6132,8.8891,1.0279,6.0636,3.0195,8.6566,1.0704,185.22,168.72,209.52,7.996,188.22,156.62,218.02,10.35,20.81,20.62,21.13,0.1147,-1.3019999999999998,-1.579,-0.867,0.168,979.7,979.5,979.9,0.0595,83.4,82.2,85.0,0.6343,,2018,1
2018-01-04 16:10:00, WM05,7.0223,4.2522,10.1527,0.9876,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.8003,3.9453,9.8544,1.1115,6.3505,3.6132,9.5098,1.1725,5.9132,3.3327,8.9698,1.1869,175.82,143.32,201.42,9.84,178.22,141.12,218.32,14.78,21.05,20.6,21.52,0.2216,-1.297,-1.827,-0.867,0.294,979.8,979.7,979.9,0.0556,83.0,81.6,84.7,0.8340000000000001,,2018,1
2018-01-04 16:20:00, WM05,7.2646,5.1838,10.1527,0.9019,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,7.0678,4.2563,9.8544,0.9859,6.4311,3.6132,9.1994,1.111,5.8255,3.3327,8.6566,1.1362,178.32,155.22,217.12,11.77,172.92,147.52,212.62,12.32,20.78,20.43,21.21,0.2031,-1.324,-1.756,-0.867,0.29,979.7,979.6,979.9,0.0526,84.3,82.8,86.8,0.971,,2018,1
2018-01-04 16:30:00, WM05,7.5503,4.8733,9.5316,0.9876,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,7.3477,4.5673,9.8544,1.1028,6.9525,3.9236,9.5098,1.2103,6.3517,3.0195,9.283,1.2677,174.72,153.22,201.02,8.32,174.02,143.32,200.52,10.83,20.22,19.9,20.69,0.2117,-1.065,-1.436,-0.867,0.185,979.8,979.7,980.0,0.0686,88.3,84.4,93.1,2.489,,2018,1
2018-01-04 16:40:00, WM05,7.1093,4.2522,9.2211,0.9309999999999999,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.8003,3.3233,9.2324,1.0742,6.1208,3.3029,9.5098,1.1731,5.4059,3.0195,8.3435,1.1757,173.12,156.62,198.12,7.876,172.22,137.62,207.12,12.74,19.98,19.8,20.19,0.0766,-1.25,-1.436,-0.9740000000000001,0.136,979.9,979.8,980.1,0.0422,89.3,87.2,91.7,0.953,,2018,1
2018-01-04 16:50:00, WM05,7.4385,5.1838,9.5316,0.6708,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,7.1735,4.2563,9.5434,0.7949,6.307,3.9236,8.5787,0.9621,5.6126,2.7063,8.0303,1.1782,167.42,150.62,193.02,7.25,166.12,142.52,196.02,10.76,19.7,19.48,20.06,0.1472,-1.202,-1.436,-1.045,0.09699999999999999,980.0,979.9,980.1,0.0567,96.4,89.1,100.0,3.2089999999999996,,2018,1
2018-01-04 17:00:00, WM05,7.0223,5.1838,9.5316,0.7739,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.7443,4.2563,8.6104,0.8055,6.2884,3.6132,8.2684,0.9179999999999999,5.4748,2.7063,7.7171,0.9633,171.02,152.82,208.62,9.07,168.32,134.42,200.82,10.48,19.83,19.48,20.07,0.1493,-1.063,-1.1520000000000001,-0.867,0.091,980.0,979.8,980.2,0.0613,100.0,100.0,100.0,2.028,,2018,1
2018-01-04 17:10:00, WM05,8.1155,6.1155,9.5316,0.5665,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,8.0568,6.7443,9.2324,0.5828,7.3063,4.2339,9.1994,0.9565,6.4519,3.6458,8.6566,1.0435,170.32,162.12,187.12,4.426,168.32,148.72,197.22,7.471,19.62,19.22,20.04,0.1933,-1.0390000000000001,-1.1520000000000001,-0.867,0.092,980.0,979.9,980.1,0.0499,100.0,100.0,100.0,2.221,,2018,1
2018-01-04 17:20:00, WM05,7.3639,5.4944,8.6,0.5565,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,7.018,4.5673,8.9214,0.7906,6.3443,3.9236,8.2684,0.9875,5.6126,2.7063,7.7171,1.1193,173.92,161.22,192.32,5.06,176.52,154.72,207.12,8.27,19.34,19.19,19.46,0.0523,-0.895,-1.08,-0.867,0.048,980.1,980.0,980.3,0.0648,100.0,100.0,100.0,1.375,,2018,1
2018-01-04 17:30:00, WM05,7.6621,4.8733,9.2211,0.8869,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,7.3166,4.2563,9.2324,1.109,6.518,3.3029,9.1994,1.2352,5.4685,2.7063,8.0303,1.1312,177.82,164.52,203.62,6.085,180.52,148.52,204.82,8.04,19.24,19.09,19.41,0.0664,-0.977,-1.2229999999999999,-0.867,0.107,980.2,980.1,980.4,0.0561,100.0,100.0,100.0,0.7273,,2018,1
2018-01-04 17:40:00, WM05,7.1466,3.9416,8.9105,1.2037,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.8998,3.3233,9.2324,1.3149,6.3132,2.6822,9.5098,1.4661,5.481,2.08,8.6566,1.3359999999999999,173.92,151.12,203.32,8.44,173.52,149.72,205.52,9.93,19.05,18.87,19.24,0.0855,-0.902,-1.1520000000000001,-0.867,0.071,980.3,980.2,980.5,0.0536,100.0,100.0,100.0,1.854,,2018,1
2018-01-04 17:50:00, WM05,7.1962,4.8733,8.6,0.7739,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.9558,3.6343,8.9214,0.9517,6.096,2.9925,8.5787,1.2346,5.3182,2.3931,7.7171,1.2013,173.52,153.32,191.22,5.871,176.32,148.52,200.72,8.47,18.92,18.75,19.05,0.0617,-0.866,-0.867,-0.831,0.005,980.5,980.3,980.6,0.0529,100.0,100.0,100.0,0.4713,,2018,1
2018-01-04 18:00:00, WM05,7.19,4.5627,8.9105,0.7242,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.8625,3.9453,8.6104,0.8029999999999999,6.1084,3.3029,9.5098,0.9639,5.4247,2.7063,8.0303,1.0141,166.12,153.02,183.52,4.191,167.12,141.12,188.82,8.76,18.8,18.68,18.9,0.042,-0.867,-0.867,-0.867,0.0,980.4,980.3,980.5,0.0629,100.0,100.0,100.0,0.2113,,2018,1
2018-01-04 18:10:00, WM05,6.836,5.1838,8.6,0.6106,0.20879999999999674,0.20879999999999674,0.20879999999999674,0.0,6.4147,3.6343,8.2994,0.8242,5.5374,3.3029,7.027,0.9112,4.814,2.7063,7.0908,0.9646,167.52,152.42,183.62,4.385,166.92,139.32,193.12,9.37,18.83,18.71,18.95,0.0432,-0.867,-0.902,-0.867,0.004,980.5,980.4,980.6,0.0434,100.0,100.0,100.0,0.3297,,2018,1
